Unnamed: 0,label,content,drop2,drop3
,"Sales,Termination","Modifications for Project ThetaHello Team, We have received mid-priority modification requests from the client for Project Theta. The details are: [modifications]. Thank you.",Modifications for Project Theta,"Hello Team, We have received mid-priority modification requests from the client for Project Theta. The details are: [modifications]. Thank you."
,"Sales,Termination","Client Feedback for Project IotaDear Team, Please make the following changes to Project Iota based on the client's feedback: [feedback]. Thanks.",Client Feedback for Project Iota,"Dear Team, Please make the following changes to Project Iota based on the client's feedback: [feedback]. Thanks."
,"Sales,Termination","Suggested Improvements for Project KappaHi Team, The client has suggested some improvements for Project Kappa. These are low priority but should be addressed when time allows: [improvements]. Regards.",Suggested Improvements for Project Kappa,"Hi Team, The client has suggested some improvements for Project Kappa. These are low priority but should be addressed when time allows: [improvements]. Regards."
,"Sales,Termination","Minor Changes for Project LambdaHello Team, There are a few minor changes requested by the client for Project Lambda. Please make these changes when possible: [changes]. Best,",Minor Changes for Project Lambda,"Hello Team, There are a few minor changes requested by the client for Project Lambda. Please make these changes when possible: [changes]. Best,"
,"Sales,Termination","Client Suggestions for Project MuDear Team, The client has provided some suggestions for Project Mu. These can be implemented at your convenience: [suggestions]. Thanks.",Client Suggestions for Project Mu,"Dear Team, The client has provided some suggestions for Project Mu. These can be implemented at your convenience: [suggestions]. Thanks."
,"Sales,Termination","Updates for Project NuHi Team, We have received some low-priority update requests for Project Nu from the client. The details are: [updates]. Best,",Updates for Project Nu,"Hi Team, We have received some low-priority update requests for Project Nu from the client. The details are: [updates]. Best,"
,"Sales,Termination","Project Xi AdjustmentsHello Team, Please find below the low-priority adjustments requested by the client for Project Xi: [adjustments]. Thank you.",Project Xi Adjustments,"Hello Team, Please find below the low-priority adjustments requested by the client for Project Xi: [adjustments]. Thank you."
,"Sales,Termination","Client Feedback for Project OmicronDear Team, The client has provided feedback for Project Omicron. These changes are low priority and can be scheduled accordingly: [feedback]. Regards.",Client Feedback for Project Omicron,"Dear Team, The client has provided feedback for Project Omicron. These changes are low priority and can be scheduled accordingly: [feedback]. Regards."
,"Sales,Termination","Urgent Revisions for Project PiHi Team, We need to make urgent revisions to Project Pi as requested by the client. Please prioritize these changes: [revisions]. Thank you.",Urgent Revisions for Project Pi,"Hi Team, We need to make urgent revisions to Project Pi as requested by the client. Please prioritize these changes: [revisions]. Thank you."
,"Sales,Termination","Immediate Updates for Project RhoHello Team, The client requires immediate updates to Project Rho. Please address these changes with top priority: [updates]. Regards.",Immediate Updates for Project Rho,"Hello Team, The client requires immediate updates to Project Rho. Please address these changes with top priority: [updates]. Regards."
,"Sales,Termination","Required Modifications for Project SigmaDear Team, Please find the mid-priority modifications requested by the client for Project Sigma: [modifications]. Complete these changes soon. Thanks.",Required Modifications for Project Sigma,"Dear Team, Please find the mid-priority modifications requested by the client for Project Sigma: [modifications]. Complete these changes soon. Thanks."
,"Sales,Termination","Client Requests for Project TauHi Team, The client has provided mid-priority requests for Project Tau. The details are: [requests]. Please address them in a timely manner. Best,",Client Requests for Project Tau,"Hi Team, The client has provided mid-priority requests for Project Tau. The details are: [requests]. Please address them in a timely manner. Best,"
,"Sales,Termination","Immediate Fixes Needed for Project UpsilonDear Team, The client has identified critical issues in Project Upsilon that need immediate attention. Please resolve the following: [issues]. Thank you.",Immediate Fixes Needed for Project Upsilon,"Dear Team, The client has identified critical issues in Project Upsilon that need immediate attention. Please resolve the following: [issues]. Thank you."
,"Sales,Termination","Urgent Modifications for Project PhiHi Team, We have received urgent modification requests from the client for Project Phi. Please prioritize these changes: [modifications]. Regards.",Urgent Modifications for Project Phi,"Hi Team, We have received urgent modification requests from the client for Project Phi. Please prioritize these changes: [modifications]. Regards."
,"Sales,Termination","Attention Required: Project Chi UpdatesHello Team, The client requires immediate updates to Project Chi. The details are as follows: [updates]. Please address these urgently. Best,",Attention Required: Project Chi Updates,"Hello Team, The client requires immediate updates to Project Chi. The details are as follows: [updates]. Please address these urgently. Best,"
,"Sales,Termination","High Priority: Project Psi ChangesDear Team, The client has requested high-priority changes to Project Psi. Please implement the following modifications as soon as possible: [changes]. Thank you.",High Priority: Project Psi Changes,"Dear Team, The client has requested high-priority changes to Project Psi. Please implement the following modifications as soon as possible: [changes]. Thank you."
,"Sales,Termination","Mid Priority: Project Omega RevisionsHi Team, The client has requested mid-priority revisions for Project Omega. The details are: [revisions]. Please complete these at your earliest convenience. Regards.",Mid Priority: Project Omega Revisions,"Hi Team, The client has requested mid-priority revisions for Project Omega. The details are: [revisions]. Please complete these at your earliest convenience. Regards."
